TS代码,股票名称,上市日期,退市日期,跟新时间
600463.SH,空港股份,20040318,,20040318
600466.SH,蓝光发展,20010212,,20010212
600467.SH,好当家,20040405,,20040405
600468.SH,百利电气,20010615,,20010615
600469.SH,风神股份,20031021,,20031021
600470.SH,六国化工,20040305,,20040305
600475.SH,华光股份,20030721,,20030721
600476.SH,湘邮科技,20031210,,20031210
600477.SH,杭萧钢构,20031110,,20031110
600478.SH,科力远,20030918,,20030918
600479.SH,千金药业,20040312,,20040312
600480.SH,凌云股份,20030815,,20030815
600481.SH,双良节能,20030422,,20030422
600482.SH,中国动力,20040714,,20040714
600483.SH,福能股份,20040531,,20040531
600485.SH,*ST信威,20030807,,20030807
600486.SH,扬农化工,20020425,,20020425
600487.SH,亨通光电,20030822,,20030822
600488.SH,天药股份,20010618,,20010618
600489.SH,中金黄金,20030814,,20030814
600490.SH,鹏欣资源,20030626,,20030626
600491.SH,龙元建设,20040524,,20040524
600493.SH,凤竹纺织,20040421,,20040421
600495.SH,晋西车轴,20040526,,20040526
600496.SH,精工钢构,20020605,,20020605
600497.SH,驰宏锌锗,20040420,,20040420
600498.SH,烽火通信,20010823,,20010823
600499.SH,科达洁能,20021010,,20021010
600500.SH,中化国际,20000301,,20000301
600501.SH,航天晨光,20010615,,20010615
600502.SH,安徽建工,20030415,,20030415
600503.SH,华丽家族,20020709,,20020709
600505.SH,西昌电力,20020530,,20020530
600506.SH,香梨股份,20011226,,20011226
600507.SH,方大特钢,20030930,,20030930
600508.SH,上海能源,20010829,,20010829
600509.SH,天富能源,20020228,,20020228
600510.SH,黑牡丹,20020618,,20020618
600511.SH,国药股份,20021127,,20021127
600512.SH,腾达建设,20021226,,20021226
600513.SH,联环药业,20030319,,20030319
600515.SH,海航基础,20020806,,20020806
600516.SH,方大炭素,20020830,,20020830
600517.SH,置信电气,20031010,,20031010
600518.SH,ST康美,20010319,,20010319
600519.SH,贵州茅台,20010827,,20010827
600520.SH,文一科技,20020108,,20020108
600521.SH,华海药业,20030304,,20030304
600522.SH,中天科技,20021024,,20021024
600523.SH,贵航股份,20011227,,20011227
600525.SH,长园集团,20021202,,20021202
600526.SH,*ST菲达,20020722,,20020722
600527.SH,江南高纤,20031127,,20031127
600528.SH,中铁工业,20010528,,20010528
600529.SH,山东药玻,20020603,,20020603
600530.SH,交大昂立,20010702,,20010702
600531.SH,豫光金铅,20020730,,20020730
600532.SH,宏达矿业,20021031,,20021031
600533.SH,栖霞建设,20020328,,20020328
600535.SH,天士力,20020823,,20020823
600536.SH,中国软件,20020517,,20020517
600537.SH,亿晶光电,20030123,,20030123
600538.SH,国发股份,20030114,,20030114
600539.SH,ST狮头,20010824,,20010824
600540.SH,新赛股份,20040107,,20040107
600543.SH,莫高股份,20040324,,20040324
600545.SH,卓郎智能,20031203,,20031203
600546.SH,山煤国际,20030731,,20030731
600547.SH,山东黄金,20030828,,20030828
600548.SH,深高速,20011225,,20011225
600549.SH,厦门钨业,20021107,,20021107
600550.SH,保变电气,20010228,,20010228
600551.SH,时代出版,20020905,,20020905
600552.SH,凯盛科技,20021108,,20021108
600555.SH,海航创新,20010328,,20010328
600556.SH,ST慧球,20010807,,20010807
600557.SH,康缘药业,20020918,,20020918
600558.SH,大西洋,20010227,,20010227
600559.SH,老白干酒,20021029,,20021029
600560.SH,金自天正,20020919,,20020919
600561.SH,江西长运,20020716,,20020716
600562.SH,国睿科技,20030128,,20030128
600563.SH,法拉电子,20021210,,20021210
600565.SH,迪马股份,20020723,,20020723
600566.SH,济川药业,20010822,,20010822
600567.SH,山鹰纸业,20011218,,20011218
600568.SH,中珠医疗,20010518,,20010518
600569.SH,安阳钢铁,20010820,,20010820
600570.SH,恒生电子,20031216,,20031216
600571.SH,信雅达,20021101,,20021101
600572.SH,康恩贝,20040412,,20040412
600573.SH,惠泉啤酒,20030226,,20030226
600575.SH,淮河能源,20030328,,20030328
600576.SH,祥源文化,20030220,,20030220
600577.SH,精达股份,20020911,,20020911
600578.SH,京能电力,20020510,,20020510
600579.SH,克劳斯,20020809,,20020809
600580.SH,卧龙电驱,20020606,,20020606
600581.SH,八一钢铁,20020816,,20020816
600582.SH,天地科技,20020515,,20020515
600583.SH,海油工程,20020205,,20020205
600584.SH,长电科技,20030603,,20030603
600585.SH,海螺水泥,20020207,,20020207
600586.SH,金晶科技,20020815,,20020815
600587.SH,新华医疗,20020927,,20020927
600588.SH,用友网络,20010518,,20010518
600589.SH,广东榕泰,20010612,,20010612
600590.SH,泰豪科技,20020703,,20020703
600592.SH,龙溪股份,20020805,,20020805
600593.SH,大连圣亚,20020711,,20020711
600594.SH,益佰制药,20040323,,20040323
600595.SH,*ST中孚,20020626,,20020626
600596.SH,新安股份,20010906,,20010906
600597.SH,光明乳业,20020828,,20020828
600598.SH,北大荒,20020329,,20020329
600599.SH,熊猫金控,20010828,,20010828
600600.SH,青岛啤酒,19930827,,19930827
600601.SH,方正科技,19901219,,19901219
600602.SH,云赛智联,19901219,,19901219
600603.SH,广汇物流,19920113,,19920113
600604.SH,市北高新,19920327,,19920327
600605.SH,汇通能源,19920327,,19920327
600606.SH,绿地控股,19920327,,19920327
600608.SH,ST沪科,19920327,,19920327
600609.SH,金杯汽车,19920724,,19920724
600611.SH,大众交通,19920807,,19920807
600612.SH,老凤祥,19920814,,19920814
600613.SH,神奇制药,19920820,,19920820
600614.SH,*ST鹏起,19920828,,19920828
600615.SH,丰华股份,19920910,,19920910
600616.SH,金枫酒业,19920929,,19920929
600617.SH,国新能源,19921013,,19921013
600618.SH,氯碱化工,19921113,,19921113
600619.SH,海立股份,19921116,,19921116
600620.SH,天宸股份,19921117,,19921117
600621.SH,华鑫股份,19921202,,19921202
600622.SH,光大嘉宝,19921203,,19921203
600623.SH,华谊集团,19921204,,19921204
600624.SH,复旦复华,19930105,,19930105
600626.SH,申达股份,19930107,,19930107
600628.SH,新世界,19930119,,19930119
600629.SH,华建集团,19930209,,19930209
600630.SH,龙头股份,19930209,,19930209
600633.SH,浙数文化,19930304,,19930304
600634.SH,*ST富控,19930304,,19930304
600635.SH,大众公用,19930304,,19930304
600636.SH,三爱富,19930316,,19930316
600637.SH,东方明珠,19930316,,19930316
600638.SH,新黄浦,19930326,,19930326
600639.SH,浦东金桥,19930326,,19930326
600640.SH,号百控股,19930407,,19930407
600641.SH,万业企业,19930407,,19930407
600642.SH,申能股份,19930416,,19930416
600643.SH,爱建集团,19930426,,19930426
600644.SH,乐山电力,19930426,,19930426
600645.SH,中源协和,19930504,,19930504
600647.SH,同达创业,19930504,,19930504
600648.SH,外高桥,19930504,,19930504
600649.SH,城投控股,19930518,,19930518
600650.SH,锦江投资,19930607,,19930607
600651.SH,飞乐音响,19901219,,19901219
600652.SH,*ST游久,19901219,,19901219
600653.SH,申华控股,19901219,,19901219
600654.SH,*ST中安,19901219,,19901219
600655.SH,豫园股份,19920902,,19920902
600657.SH,信达地产,19930524,,19930524
600658.SH,电子城,19930524,,19930524
600660.SH,福耀玻璃,19930610,,19930610
600661.SH,昂立教育,19930614,,19930614
600662.SH,强生控股,19930614,,19930614
600663.SH,陆家嘴,19930628,,19930628
600664.SH,哈药股份,19930629,,19930629
600665.SH,天地源,19930709,,19930709
600666.SH,*ST瑞德,19930712,,19930712
600667.SH,太极实业,19930728,,19930728
600668.SH,尖峰集团,19930728,,19930728
600671.SH,天目药业,19930823,,19930823
600673.SH,东阳光,19930917,,19930917
600674.SH,川投能源,19930924,,19930924
600675.SH,中华企业,19930924,,19930924
600676.SH,交运股份,19930928,,19930928
600677.SH,航天通信,19930928,,19930928
600678.SH,四川金顶,19931008,,19931008
600679.SH,上海凤凰,19931008,,19931008
600681.SH,百川能源,19931018,,19931018
600682.SH,南京新百,19931018,,19931018
600683.SH,京投发展,19931025,,19931025
600684.SH,珠江实业,19931028,,19931028
600685.SH,中船防务,19931028,,19931028
600686.SH,金龙汽车,19931108,,19931108
600687.SH,*ST刚泰,19931108,,19931108
600688.SH,上海石化,19931108,,19931108
600689.SH,上海三毛,19931108,,19931108
600690.SH,海尔智家,19931119,,19931119
600691.SH,阳煤化工,19931119,,19931119
600692.SH,亚通股份,19931119,,19931119
600693.SH,东百集团,19931122,,19931122
600694.SH,大商股份,19931122,,19931122
600695.SH,绿庭投资,19931122,,19931122
600696.SH,ST岩石,19931206,,19931206
600697.SH,欧亚集团,19931206,,19931206
600698.SH,*ST天雁,19931206,,19931206
600699.SH,均胜电子,19931206,,19931206
600701.SH,*ST工新,19960528,,19960528
600702.SH,舍得酒业,19960524,,19960524
600703.SH,三安光电,19960528,,19960528
600704.SH,物产中大,19960606,,19960606
600705.SH,中航资本,19960516,,19960516
600706.SH,曲江文旅,19960516,,19960516
600707.SH,彩虹股份,19960520,,19960520
600708.SH,光明地产,19960606,,19960606
600710.SH,苏美达,19960701,,19960701
600711.SH,盛屯矿业,19960531,,19960531
600712.SH,南宁百货,19960626,,19960626
600713.SH,南京医药,19960701,,19960701
600714.SH,金瑞矿业,19960606,,19960606
600715.SH,文投控股,19960701,,19960701
600716.SH,凤凰股份,19960702,,19960702
600717.SH,天津港,19960614,,19960614
600718.SH,东软集团,19960618,,19960618
600719.SH,大连热电,19960716,,19960716
600720.SH,祁连山,19960716,,19960716
600721.SH,*ST百花,19960626,,19960626
600722.SH,金牛化工,19960626,,19960626
600723.SH,首商股份,19960716,,19960716
600724.SH,宁波富达,19960716,,19960716
600725.SH,ST云维,19960702,,19960702
600726.SH,*ST华源,19960701,,19960701
600727.SH,鲁北化工,19960702,,19960702
600728.SH,佳都科技,19960716,,19960716
600729.SH,重庆百货,19960702,,19960702
600730.SH,中国高科,19960726,,19960726
600731.SH,湖南海利,19960802,,19960802
600732.SH,ST爱旭,19960816,,19960816
600733.SH,北汽蓝谷,19960816,,19960816
600734.SH,实达集团,19960808,,19960808
600735.SH,新华锦,19960726,,19960726
600736.SH,苏州高新,19960815,,19960815
600737.SH,中粮糖业,19960731,,19960731
600738.SH,兰州民百,19960802,,19960802
600739.SH,辽宁成大,19960819,,19960819
600740.SH,山西焦化,19960808,,19960808
600741.SH,华域汽车,19960826,,19960826
600742.SH,一汽富维,19960826,,19960826
600743.SH,华远地产,19960909,,19960909
600744.SH,华银电力,19960905,,19960905
600745.SH,闻泰科技,19960828,,19960828
600746.SH,江苏索普,19960918,,19960918
600748.SH,上实发展,19960925,,19960925
600749.SH,西藏旅游,19961015,,19961015
600750.SH,江中药业,19960923,,19960923
600751.SH,海航科技,19960909,,19960909
600753.SH,东方银星,19960927,,19960927
600754.SH,锦江酒店,19961011,,19961011
600755.SH,厦门国贸,19961003,,19961003
600756.SH,浪潮软件,19960923,,19960923
600757.SH,长江传媒,19961003,,19961003
600758.SH,红阳能源,19961029,,19961029
600759.SH,洲际油气,19961008,,19961008
600760.SH,中航沈飞,19961011,,19961011
600761.SH,安徽合力,19961009,,19961009
600763.SH,通策医疗,19961030,,19961030
600764.SH,中国海防,19961104,,19961104
600765.SH,中航重机,19961106,,19961106
600766.SH,园城黄金,19961028,,19961028
600767.SH,ST运盛,19961115,,19961115
600768.SH,宁波富邦,19961111,,19961111
600769.SH,祥龙电业,19961101,,19961101
600770.SH,综艺股份,19961120,,19961120
600771.SH,广誉远,19961105,,19961105
600773.SH,西藏城投,19961108,,19961108
600774.SH,汉商集团,19961108,,19961108
600775.SH,南京熊猫,19961118,,19961118
600776.SH,东方通信,19961126,,19961126
600777.SH,新潮能源,19961121,,19961121
600778.SH,友好集团,19961203,,19961203
600779.SH,水井坊,19961206,,19961206
600780.SH,通宝能源,19961205,,19961205
600781.SH,ST辅仁,19961218,,19961218
600782.SH,新钢股份,19961225,,19961225
600783.SH,鲁信创投,19961225,,19961225
600784.SH,鲁银投资,19961225,,19961225
600785.SH,新华百货,19970108,,19970108
600787.SH,中储股份,19970121,,19970121
600789.SH,鲁抗医药,19970226,,19970226
600790.SH,轻纺城,19970228,,19970228
600791.SH,京能置业,19970130,,19970130
600792.SH,云煤能源,19970123,,19970123
600793.SH,宜宾纸业,19970220,,19970220
600794.SH,保税科技,19970306,,19970306
600795.SH,国电电力,19970318,,19970318
600796.SH,钱江生化,19970408,,19970408
600797.SH,浙大网新,19970418,,19970418
600798.SH,宁波海运,19970423,,19970423
600800.SH,天津磁卡,19931206,,19931206
600801.SH,华新水泥,19940103,,19940103
600802.SH,福建水泥,19940103,,19940103
600803.SH,新奥股份,19940103,,19940103
600804.SH,鹏博士,19940103,,19940103
600805.SH,悦达投资,19940103,,19940103
600807.SH,ST天业,19940103,,19940103
600808.SH,马钢股份,19940106,,19940106
600809.SH,山西汾酒,19940106,,19940106
600810.SH,神马股份,19940106,,19940106
600811.SH,东方集团,19940106,,19940106
600812.SH,华北制药,19940114,,19940114
600814.SH,杭州解百,19940114,,19940114
600815.SH,*ST厦工,19940128,,19940128
600816.SH,安信信托,19940128,,19940128
600817.SH,ST宏盛,19940128,,19940128
600818.SH,中路股份,19940128,,19940128
600819.SH,耀皮玻璃,19940128,,19940128
600820.SH,隧道股份,19940128,,19940128
600821.SH,津劝业,19940128,,19940128
600822.SH,上海物贸,19940204,,19940204
600823.SH,世茂股份,19940204,,19940204
600824.SH,益民集团,19940204,,19940204
600825.SH,新华传媒,19940204,,19940204
600826.SH,兰生股份,19940204,,19940204
600827.SH,百联股份,19940204,,19940204
600828.SH,茂业商业,19940224,,19940224
600829.SH,人民同泰,19940224,,19940224
600830.SH,香溢融通,19940224,,19940224
600831.SH,广电网络,19940224,,19940224
600833.SH,第一医药,19940224,,19940224
600834.SH,申通地铁,19940224,,19940224
600835.SH,上海机电,19940224,,19940224
600836.SH,界龙实业,19940224,,19940224
600837.SH,海通证券,19940224,,19940224
600838.SH,上海九百,19940224,,19940224
600839.SH,四川长虹,19940311,,19940311
600841.SH,上柴股份,19940311,,19940311
600843.SH,上工申贝,19940311,,19940311
600844.SH,丹化科技,19940311,,19940311
600845.SH,宝信软件,19940311,,19940311
600846.SH,同济科技,19940311,,19940311
600847.SH,万里股份,19940324,,19940324
600848.SH,上海临港,19940324,,19940324
600850.SH,华东电脑,19940324,,19940324
600851.SH,海欣股份,19940404,,19940404
600853.SH,龙建股份,19940404,,19940404
600854.SH,春兰股份,19940425,,19940425
600855.SH,航天长峰,19940425,,19940425
600856.SH,ST中天,19940425,,19940425
600857.SH,宁波中百,19940425,,19940425
600858.SH,银座股份,19940506,,19940506
600859.SH,王府井,19940506,,19940506
600860.SH,京城股份,19940506,,19940506
600861.SH,北京城乡,19940520,,19940520
600862.SH,中航高科,19940520,,19940520
600863.SH,内蒙华电,19940520,,19940520
600864.SH,哈投股份,19940809,,19940809
600865.SH,百大集团,19940809,,19940809
600866.SH,星湖科技,19940818,,19940818
600867.SH,通化东宝,19940824,,19940824
600868.SH,梅雁吉祥,19940912,,19940912
600869.SH,智慧能源,19950206,,19950206
600870.SH,ST厦华,19950228,,19950228
600871.SH,石化油服,19950411,,19950411
600872.SH,中炬高新,19950124,,19950124
600873.SH,梅花生物,19950217,,19950217
600874.SH,创业环保,19950630,,19950630
600875.SH,东方电气,19951010,,19951010
600876.SH,洛阳玻璃,19951031,,19951031
600877.SH,*ST电能,19951013,,19951013
600879.SH,航天电子,19951115,,19951115
600880.SH,博瑞传播,19951115,,19951115
600881.SH,亚泰集团,19951115,,19951115
600882.SH,妙可蓝多,19951206,,19951206
600883.SH,博闻科技,19951208,,19951208
600884.SH,杉杉股份,19960130,,19960130
600885.SH,宏发股份,19960205,,19960205
600886.SH,国投电力,19960118,,19960118
600887.SH,伊利股份,19960312,,19960312
600888.SH,新疆众和,19960215,,19960215
600889.SH,南京化纤,19960308,,19960308
600890.SH,中房股份,19960318,,19960318
600891.SH,*ST秋林,19960325,,19960325
600892.SH,大晟文化,19960315,,19960315
600893.SH,航发动力,19960408,,19960408
600894.SH,广日股份,19960328,,19960328
600895.SH,张江高科,19960422,,19960422
600896.SH,览海投资,19960503,,19960503
600897.SH,厦门空港,19960531,,19960531
600898.SH,国美通讯,19960418,,19960418
600900.SH,长江电力,20031118,,20031118
600901.SH,江苏租赁,20180301,,20180301
600903.SH,贵州燃气,20171107,,20171107
600908.SH,无锡银行,20160923,,20160923
600909.SH,华安证券,20161206,,20161206
600917.SH,重庆燃气,20140930,,20140930
600919.SH,江苏银行,20160802,,20160802
600926.SH,杭州银行,20161027,,20161027
600928.SH,西安银行,20190301,,20190301
600929.SH,湖南盐业,20180326,,20180326
600933.SH,爱柯迪,20171117,,20171117
600936.SH,广西广电,20160815,,20160815
600939.SH,重庆建工,20170221,,20170221
600958.SH,东方证券,20150323,,20150323
600959.SH,江苏有线,20150428,,20150428
600960.SH,渤海汽车,20040407,,20040407
600961.SH,株冶集团,20040830,,20040830
600962.SH,国投中鲁,20040622,,20040622
600963.SH,岳阳林纸,20040525,,20040525
600965.SH,福成股份,20040713,,20040713
600966.SH,博汇纸业,20040608,,20040608
600967.SH,内蒙一机,20040518,,20040518
600968.SH,海油发展,20190626,,20190626
600969.SH,郴电国际,20040408,,20040408
600970.SH,中材国际,20050412,,20050412
600971.SH,恒源煤电,20040817,,20040817
600973.SH,宝胜股份,20040802,,20040802
600975.SH,新五丰,20040609,,20040609
600976.SH,健民集团,20040419,,20040419
600977.SH,中国电影,20160809,,20160809
600978.SH,宜华生活,20040824,,20040824
600979.SH,广安爱众,20040906,,20040906
600980.SH,北矿科技,20040512,,20040512
600981.SH,汇鸿集团,20040630,,20040630
600982.SH,宁波热电,20040706,,20040706
600983.SH,惠而浦,20040727,,20040727
600984.SH,建设机械,20040707,,20040707
600985.SH,淮北矿业,20040428,,20040428
600986.SH,科达股份,20040426,,20040426
600987.SH,航民股份,20040809,,20040809
600988.SH,赤峰黄金,20040414,,20040414
600989.SH,宝丰能源,20190516,,20190516
600990.SH,四创电子,20040510,,20040510
600992.SH,贵绳股份,20040514,,20040514
600993.SH,马应龙,20040517,,20040517
600995.SH,文山电力,20040615,,20040615
600996.SH,贵广网络,20161226,,20161226
600997.SH,开滦股份,20040602,,20040602
600998.SH,九州通,20101102,,20101102
600999.SH,招商证券,20091117,,20091117
601000.SH,唐山港,20100705,,20100705
601001.SH,大同煤业,20060623,,20060623
601002.SH,晋亿实业,20070126,,20070126
601003.SH,柳钢股份,20070227,,20070227
601005.SH,重庆钢铁,20070228,,20070228
601006.SH,大秦铁路,20060801,,20060801
601007.SH,金陵饭店,20070406,,20070406
601008.SH,连云港,20070426,,20070426
601009.SH,南京银行,20070719,,20070719
601010.SH,文峰股份,20110603,,20110603
601011.SH,宝泰隆,20110309,,20110309
601012.SH,隆基股份,20120411,,20120411
601015.SH,陕西黑猫,20141105,,20141105
601016.SH,节能风电,20140929,,20140929
601018.SH,宁波港,20100928,,20100928
601019.SH,山东出版,20171122,,20171122
601020.SH,华钰矿业,20160316,,20160316
601021.SH,春秋航空,20150121,,20150121
601028.SH,玉龙股份,20111107,,20111107
601038.SH,一拖股份,20120808,,20120808
601058.SH,赛轮轮胎,20110630,,20110630
601066.SH,中信建投,20180620,,20180620
601068.SH,中铝国际,20180831,,20180831
601069.SH,西部黄金,20150122,,20150122
601077.SH,渝农商行,20191029,,20191029
601086.SH,国芳集团,20170929,,20170929
601088.SH,中国神华,20071009,,20071009
601098.SH,中南传媒,20101028,,20101028
601099.SH,太平洋,20071228,,20071228
601100.SH,恒立液压,20111028,,20111028
601101.SH,昊华能源,20100331,,20100331
601106.SH,中国一重,20100209,,20100209
601107.SH,四川成渝,20090727,,20090727
601108.SH,财通证券,20171024,,20171024
601111.SH,中国国航,20060818,,20060818
601113.SH,ST华鼎,20110509,,20110509
601116.SH,三江购物,20110302,,20110302
601117.SH,中国化学,20100107,,20100107
601118.SH,海南橡胶,20110107,,20110107
601126.SH,四方股份,20101231,,20101231
601127.SH,小康股份,20160615,,20160615
601128.SH,常熟银行,20160930,,20160930
601137.SH,博威合金,20110127,,20110127
601138.SH,工业富联,20180608,,20180608
601139.SH,深圳燃气,20091225,,20091225
601155.SH,新城控股,20151204,,20151204
601158.SH,重庆水务,20100329,,20100329
601162.SH,天风证券,20181019,,20181019
601163.SH,三角轮胎,20160909,,20160909
601166.SH,兴业银行,20070205,,20070205
601168.SH,西部矿业,20070712,,20070712
601169.SH,北京银行,20070919,,20070919
601177.SH,杭齿前进,20101011,,20101011
601179.SH,中国西电,20100128,,20100128
601186.SH,中国铁建,20080310,,20080310
601188.SH,龙江交通,20100319,,20100319
601198.SH,东兴证券,20150226,,20150226
601199.SH,江南水务,20110317,,20110317
601200.SH,上海环境,20170331,,20170331
601208.SH,东材科技,20110520,,20110520
601211.SH,国泰君安,20150626,,20150626
601212.SH,白银有色,20170215,,20170215
601216.SH,君正集团,20110222,,20110222
601218.SH,吉鑫科技,20110506,,20110506
601222.SH,林洋能源,20110808,,20110808
601225.SH,陕西煤业,20140128,,20140128
601226.SH,华电重工,20141211,,20141211
601228.SH,广州港,20170329,,20170329
601229.SH,上海银行,20161116,,20161116
601231.SH,环旭电子,20120220,,20120220
601233.SH,桐昆股份,20110518,,20110518
601236.SH,红塔证券,20190705,,20190705
601238.SH,广汽集团,20120329,,20120329
601258.SH,*ST庞大,20110428,,20110428
601288.SH,农业银行,20100715,,20100715
601298.SH,青岛港,20190121,,20190121
601311.SH,骆驼股份,20110602,,20110602
601318.SH,中国平安,20070301,,20070301
601319.SH,中国人保,20181116,,20181116
601326.SH,秦港股份,20170816,,20170816
601328.SH,交通银行,20070515,,20070515
601330.SH,绿色动力,20180611,,20180611
601333.SH,广深铁路,20061222,,20061222
601336.SH,新华保险,20111216,,20111216
601339.SH,百隆东方,20120612,,20120612
601360.SH,三六零,20120116,,20120116
601366.SH,利群股份,20170412,,20170412
601368.SH,绿城水务,20150612,,20150612
601369.SH,陕鼓动力,20100428,,20100428
601375.SH,中原证券,20170103,,20170103
601377.SH,兴业证券,20101013,,20101013
601388.SH,怡球资源,20120423,,20120423
601390.SH,中国中铁,20071203,,20071203
601398.SH,工商银行,20061027,,20061027
601500.SH,通用股份,20160919,,20160919
601512.SH,中新集团,20191220,,20191220
601515.SH,东风股份,20120216,,20120216
601518.SH,吉林高速,20100319,,20100319
601519.SH,大智慧,20110128,,20110128
601555.SH,东吴证券,20111212,,20111212
601558.SH,ST锐电,20110113,,20110113
601566.SH,九牧王,20110530,,20110530
601567.SH,三星医疗,20110615,,20110615
601577.SH,长沙银行,20180926,,20180926
601579.SH,会稽山,20140825,,20140825
601588.SH,北辰实业,20061016,,20061016
601595.SH,上海电影,20160817,,20160817
601598.SH,中国外运,20190118,,20190118
601599.SH,鹿港文化,20110527,,20110527
601600.SH,中国铝业,20070430,,20070430
601601.SH,中国太保,20071225,,20071225
601606.SH,长城军工,20180806,,20180806
601607.SH,上海医药,19940324,,19940324
601608.SH,中信重工,20120706,,20120706
601611.SH,中国核建,20160606,,20160606
601615.SH,明阳智能,20190123,,20190123
601616.SH,广电电气,20110201,,20110201
601618.SH,中国中冶,20090921,,20090921
601619.SH,嘉泽新能,20170720,,20170720
601628.SH,中国人寿,20070109,,20070109
601633.SH,长城汽车,20110928,,20110928
601636.SH,旗滨集团,20110812,,20110812
601658.SH,邮储银行,20191210,,20191210
601666.SH,平煤股份,20061123,,20061123
601668.SH,中国建筑,20090729,,20090729
601669.SH,中国电建,20111018,,20111018
601677.SH,明泰铝业,20110919,,20110919
601678.SH,滨化股份,20100223,,20100223
601688.SH,华泰证券,20100226,,20100226
601689.SH,拓普集团,20150319,,20150319
601698.SH,中国卫通,20190628,,20190628
601699.SH,潞安环能,20060922,,20060922
601700.SH,风范股份,20110118,,20110118
601717.SH,郑煤机,20100803,,20100803
601718.SH,际华集团,20100816,,20100816
601727.SH,上海电气,20081205,,20081205
601766.SH,中国中车,20080818,,20080818
601777.SH,力帆股份,20101125,,20101125
601788.SH,光大证券,20090818,,20090818
601789.SH,宁波建工,20110816,,20110816
601798.SH,ST蓝科,20110622,,20110622
601799.SH,星宇股份,20110201,,20110201
601800.SH,中国交建,20120309,,20120309
601801.SH,皖新传媒,20100118,,20100118
601808.SH,中海油服,20070928,,20070928
601811.SH,新华文轩,20160808,,20160808
601818.SH,光大银行,20100818,,20100818
601828.SH,美凯龙,20180117,,20180117
601838.SH,成都银行,20180131,,20180131
601857.SH,中国石油,20071105,,20071105
601858.SH,中国科传,20170118,,20170118
601860.SH,紫金银行,20190103,,20190103
601865.SH,福莱特,20190215,,20190215
601866.SH,中远海发,20071212,,20071212
601869.SH,长飞光纤,20180720,,20180720
601872.SH,招商轮船,20061201,,20061201
601877.SH,正泰电器,20100121,,20100121
601878.SH,浙商证券,20170626,,20170626
601880.SH,大连港,20101206,,20101206
601881.SH,中国银河,20170123,,20170123
601882.SH,海天精工,20161107,,20161107
601886.SH,江河集团,20110818,,20110818
601888.SH,中国国旅,20091015,,20091015
601890.SH,亚星锚链,20101228,,20101228
601898.SH,中煤能源,20080201,,20080201
601899.SH,紫金矿业,20080425,,20080425
601900.SH,南方传媒,20160215,,20160215
601901.SH,方正证券,20110810,,20110810
601908.SH,京运通,20110908,,20110908
601916.SH,浙商银行,20191126,,20191126
601918.SH,新集能源,20071219,,20071219
601919.SH,中远海控,20070626,,20070626
601928.SH,凤凰传媒,20111130,,20111130
601929.SH,吉视传媒,20120223,,20120223
601933.SH,永辉超市,20101215,,20101215
601939.SH,建设银行,20070925,,20070925
601949.SH,中国出版,20170821,,20170821
601952.SH,苏垦农发,20170515,,20170515
601958.SH,金钼股份,20080417,,20080417
601965.SH,中国汽研,20120611,,20120611
601966.SH,玲珑轮胎,20160706,,20160706
601968.SH,宝钢包装,20150611,,20150611
601969.SH,海南矿业,20141209,,20141209
601975.SH,招商南油,20190108,,20190108
601985.SH,中国核电,20150610,,20150610
601988.SH,中国银行,20060705,,20060705
601989.SH,中国重工,20091216,,20091216
601990.SH,南京证券,20180613,,20180613
601991.SH,大唐发电,20061220,,20061220
601992.SH,金隅集团,20110301,,20110301
601996.SH,丰林集团,20110929,,20110929
601997.SH,贵阳银行,20160816,,20160816
601998.SH,中信银行,20070427,,20070427
601999.SH,出版传媒,20071221,,20071221
603000.SH,人民网,20120427,,20120427
603001.SH,奥康国际,20120426,,20120426
603002.SH,宏昌电子,20120518,,20120518
603003.SH,龙宇燃油,20120817,,20120817
603005.SH,晶方科技,20140210,,20140210
603006.SH,联明股份,20140630,,20140630
603007.SH,花王股份,20160826,,20160826
603008.SH,喜临门,20120717,,20120717
603009.SH,北特科技,20140718,,20140718
603010.SH,万盛股份,20141010,,20141010
603011.SH,合锻智能,20141107,,20141107
603012.SH,创力集团,20150320,,20150320
603013.SH,亚普股份,20180509,,20180509
603015.SH,弘讯科技,20150303,,20150303
603016.SH,新宏泰,20160701,,20160701
603017.SH,中衡设计,20141231,,20141231
603018.SH,中设集团,20141013,,20141013
603019.SH,中科曙光,20141106,,20141106
603020.SH,爱普股份,20150325,,20150325
603021.SH,山东华鹏,20150423,,20150423
603022.SH,新通联,20150518,,20150518
603023.SH,威帝股份,20150527,,20150527
603025.SH,大豪科技,20150422,,20150422
603026.SH,石大胜华,20150529,,20150529
603027.SH,千禾味业,20160307,,20160307
603028.SH,赛福天,20160331,,20160331
603029.SH,天鹅股份,20160427,,20160427
603030.SH,全筑股份,20150320,,20150320
603031.SH,安德利,20160822,,20160822
603032.SH,德新交运,20170105,,20170105
603033.SH,三维股份,20161207,,20161207
603035.SH,常熟汽饰,20170105,,20170105
603036.SH,如通股份,20161209,,20161209
603037.SH,凯众股份,20170120,,20170120
603038.SH,华立股份,20170116,,20170116
603039.SH,泛微网络,20170113,,20170113
603040.SH,新坐标,20170209,,20170209
603041.SH,美思德,20170330,,20170330
603042.SH,华脉科技,20170602,,20170602
603043.SH,广州酒家,20170627,,20170627
